信号时间,方向,突破基准价,入场KAMA,出场时间,出场价,实际涨跌幅,盘中最大涨跌幅,持仓K线数,持仓小时,最大回撤1,最大回撤1时间,最大回撤2,最大回撤2时间,最大回撤3,最大回撤3时间,KAMA止损出场,峰值到平仓回撤,触发保本切换,出场类型
2021-01-02 12:00,long,29668.86,28776.463692007776,2021-01-03 04:00,30719.997351876827,0.03542897677486856,0.12845589618205752,4,16.0,0.02764573955146573,2021-01-03 04:00,0.0,2021-01-02 16:00,0.0,,True,0.07233528584194415,True,kama_trail
2021-01-04 12:00,short,32400.0,32894.518371273225,2021-01-05 08:00,32400.0,0.0,0.1419753086419753,5,20.0,0.03732945236446599,2021-01-05 04:00,0.029318491016789017,2021-01-04 20:00,0.0,2021-01-04 16:00,True,0.05060524691358027,True,breakeven
2021-01-06 00:00,long,32900.0,32356.58462458939,2021-01-08 00:00,37107.7077049954,0.1278938512156657,0.23299756838905783,12,48.0,0.017278409523601608,2021-01-07 12:00,0.011094835612062016,2021-01-06 20:00,0.0,2021-01-06 04:00,True,0.0,True,kama_trail
2021-01-11 00:00,short,38500.0,39667.39252997609,2021-01-12 04:00,35392.30718297755,0.08071929394863504,0.20914285714285713,7,28.0,0.08351352786630498,2021-01-12 04:00,0.014622475100542067,2021-01-12 00:00,0.0,2021-01-11 04:00,True,0.08787862195300618,True,kama_trail
2021-01-14 00:00,long,35584.79,35245.852943878825,2021-01-15 12:00,38153.319226864434,0.07218053631521876,0.12939798155335464,9,36.0,0.03544827240735872,2021-01-15 12:00,0.02946713253434516,2021-01-15 08:00,0.019090305694355797,2021-01-15 04:00,True,0.044387190470640714,True,kama_trail
2021-01-15 20:00,short,37630.0,38202.04667800741,2021-01-16 16:00,37630.0,0.0,0.08376295508902472,5,20.0,0.062352203609806534,2021-01-16 16:00,0.0374859140353701,2021-01-16 04:00,0.0,2021-01-16 00:00,True,0.06309752856763222,True,breakeven
2021-01-20 08:00,short,35850.0,36960.76031080164,2021-01-23 00:00,33323.5439718137,0.07047297149752584,0.19442119944211994,16,64.0,0.06696555310525171,2021-01-23 00:00,0.038686712290816785,2021-01-22 20:00,0.03397679729684295,2021-01-21 04:00,True,0.07347399705999631,True,kama_trail
2021-01-27 16:00,short,30810.0,32790.130237594545,2021-01-28 08:00,30810.0,0.0,0.050957481337228175,4,16.0,0.03531410925464276,2021-01-28 08:00,0.013349894908753159,2021-01-28 00:00,0.0,2021-01-27 20:00,True,0.01594839337877309,True,breakeven
2021-01-29 16:00,long,34380.0,32374.221778480325,2021-01-30 00:00,34108.392731157626,-0.007900153253123146,0.12394124490983126,2,8.0,0.07585997456988151,2021-01-30 00:00,0.0,2021-01-29 20:00,0.0,,True,0.08252542188314609,False,kama_stop
2021-02-02 16:00,long,34720.0,33835.82287609343,2021-02-04 20:00,36750.46159124193,0.05848103661411095,0.11846198156682028,13,52.0,0.03378221607135174,2021-02-04 20:00,0.01381227063466434,2021-02-04 16:00,0.011583907809445486,2021-02-03 16:00,True,0.0163458096257737,True,kama_trail
2021-02-05 20:00,long,37867.1,36865.89465723507,2021-02-07 04:00,39168.98896349231,0.03438047707620364,0.08253338650173905,8,32.0,0.040046313110968824,2021-02-07 04:00,0.01535748238250348,2021-02-07 00:00,0.0007765969233779823,2021-02-06 12:00,True,0.027074723844480172,True,kama_trail
2021-02-08 20:00,long,39570.0,39030.200267635984,2021-02-10 20:00,45871.734411508696,0.1592553553578139,0.21977154409906496,12,48.0,0.0675277868790484,2021-02-10 20:00,0.026934370038057386,2021-02-10 08:00,0.024004250993438735,2021-02-09 16:00,True,0.036559081006025854,True,kama_trail
2021-02-11 20:00,long,46685.95,45611.49687919144,2021-02-12 20:00,46685.95,0.0,0.0555419778327314,6,24.0,0.020325961954806328,2021-02-12 20:00,0.013766273597223162,2021-02-12 12:00,0.007684319315292164,2021-02-12 08:00,True,0.021072154226487744,True,breakeven
2021-02-19 16:00,long,52388.99,51217.305101821155,2021-02-21 04:00,55503.79438905991,0.05945532427824844,0.10135736535481983,9,36.0,0.02007914384036362,2021-02-21 04:00,0.012331775709278382,2021-02-20 12:00,0.002997994789667216,2021-02-20 08:00,True,0.027327522540189036,True,kama_trail
