signal_time,direction,breakthrough,entry_kama,exit_time,exit_price,final_return,max_excursion,duration_bars,duration_hours,dd1,dd1_time,dd2,dd2_time,dd3,dd3_time,exited_by_stop
2026-02-03 16:00:00+00:00,short,77000.5,78039.96007003277,2026-02-06 04:00:00+00:00,65507.25389609773,0.149261967180762,0.2233816663528159,15,60.0,0.0213216083324463,2026-02-06 04:00:00+00:00,0.0139356917205531,2026-02-06 00:00:00+00:00,0.0118655501695445,2026-02-04 00:00:00+00:00,True
2026-08-19 12:00:00+00:00,long,65057.9,64316.35866034309,2026-08-21 12:00:00+00:00,76712.6,0.1791435014041339,0.2228414996487743,12,48.0,0.0018251334583754,2026-08-20 00:00:00+00:00,0.0,2026-08-19 16:00:00+00:00,0.0,,False
2020-12-16 08:00:00+00:00,long,19549.99,19177.55744824132,2020-12-17 16:00:00+00:00,22495.975160047117,0.1506898550867346,0.2218952541663703,8,32.0,0.0187430723185696,2020-12-17 16:00:00+00:00,0.0,2020-12-16 12:00:00+00:00,0.0,,True
2020-03-19 12:00:00+00:00,long,5660.0,5291.064369899522,2020-03-20 16:00:00+00:00,6270.536033162732,0.1078685570958889,0.2210247349823321,7,28.0,0.0707452641699339,2020-03-20 16:00:00+00:00,0.0089890246908209,2020-03-20 00:00:00+00:00,0.0077276615487218,2020-03-19 20:00:00+00:00,True
2021-02-08 12:00:00+00:00,long,39570.0,39030.200267635984,2021-02-10 12:00:00+00:00,45871.734411508696,0.1592553553578139,0.2197715440990649,12,48.0,0.0675277868790484,2021-02-10 12:00:00+00:00,0.0269343700380573,2021-02-10 00:00:00+00:00,0.0240042509934387,2021-02-09 08:00:00+00:00,True
2020-04-29 00:00:00+00:00,long,7780.0,7614.071152600256,2020-04-30 08:00:00+00:00,8955.915795638894,0.1511459891566701,0.2184794344473008,8,32.0,0.0495216542392406,2020-04-30 08:00:00+00:00,0.0136191265233402,2020-04-30 04:00:00+00:00,0.0,2020-04-29 04:00:00+00:00,True
2024-08-02 20:00:00+00:00,short,62350.0,64728.87305878992,2024-08-05 16:00:00+00:00,55258.93152279655,0.1137300477498548,0.2159101844426623,17,68.0,0.0405133600061049,2024-08-05 12:00:00+00:00,0.0102879350157327,2024-08-04 08:00:00+00:00,0.0075771556356452,2024-08-04 00:00:00+00:00,True
2024-02-26 16:00:00+00:00,long,52885.5,51677.31997741432,2024-02-29 16:00:00+00:00,61970.10467482642,0.1717787422795741,0.2158342078641593,18,72.0,0.0212314225053078,2024-02-29 16:00:00+00:00,0.0135914313010999,2024-02-29 00:00:00+00:00,0.0074471996333899,2024-02-28 00:00:00+00:00,True
2019-10-25 16:00:00+00:00,long,8564.68,7693.39198143306,2019-10-26 08:00:00+00:00,9046.348312358745,0.0562389152144323,0.2152794967237537,4,16.0,0.0348245908479179,2019-10-26 08:00:00+00:00,0.0078499895953914,2019-10-26 04:00:00+00:00,0.0,2019-10-25 20:00:00+00:00,True
2021-04-18 00:00:00+00:00,short,59620.0,62156.90716362352,2021-04-26 00:00:00+00:00,51560.09247136909,0.1351879827009545,0.212840825226434,48,192.0,0.0620390265526601,2021-04-26 00:00:00+00:00,0.0603376683925557,2021-04-19 04:00:00+00:00,0.0556893630480062,2021-04-19 00:00:00+00:00,True
2021-01-10 16:00:00+00:00,short,38500.0,39667.39252997609,2021-01-11 20:00:00+00:00,35392.30718297755,0.080719293948635,0.2091428571428571,7,28.0,0.0835135278663049,2021-01-11 20:00:00+00:00,0.014622475100542,2021-01-11 16:00:00+00:00,0.0,2021-01-10 20:00:00+00:00,True
2020-12-24 20:00:00+00:00,long,23637.99,23274.281674179983,2020-12-27 12:00:00+00:00,26775.19695136616,0.1327188543258608,0.2039873102577672,16,64.0,0.023245058062859,2020-12-25 12:00:00+00:00,0.0,2020-12-25 00:00:00+00:00,0.0,,True
2022-11-06 20:00:00+00:00,short,21133.8,21218.151479042903,2022-11-08 16:00:00+00:00,20021.45332110687,0.0526335386392002,0.2036453453709223,11,44.0,0.0096259155710623,2022-11-07 16:00:00+00:00,0.0059197301231545,2022-11-07 12:00:00+00:00,0.004450195244807,2022-11-07 08:00:00+00:00,True
