序号,方向,基准线K时间,确认K时间,基准线,ATR,触发线,6K极值,状态,波段涨跌幅%_基准线,波段涨跌幅%_极值基准,峰值价,峰值K时间,未成交错过%,年份,成交时间,入场价,初始止损,保护线,止盈目标,出场时间,出场价,出场原因,平仓细节,保护性平仓第几K,持仓K数,R值,1m消歧
1,做多,2026-08-22 04:00,2026-08-22 12:00,78748.8,1158.25,79907.05,79555.5,跌破KAMA撤单,0.0,-1.014,78748.8,2026-08-22 04:00,0.0,2026,,,,,,,,,,,,,
2,做多,2026-08-21 16:00,2026-08-22 00:00,79555.5,1181.3,80736.8,79555.5,被新基准线替换,0.0,0.0,79555.5,2026-08-21 16:00,0.0,2026,,,,,,,,,,,,,
3,做多,2026-08-20 04:00,2026-08-20 12:00,70048.2,752.29,70800.49,70450.0,成交,3.482,2.892,72487.5,2026-08-20 16:00,,2026,2026-08-20 16:00,70800.49,70048.2,71176.63,85458.8,2026-08-22 16:00,77286.7,KAMA跟踪,跳空按开盘价,,12.0,8.622,是
4,做多,2026-08-19 20:00,2026-08-20 04:00,70450.0,677.0,71127.0,70450.0,被新基准线替换,0.0,0.0,70450.0,2026-08-19 20:00,0.0,2026,,,,,,,,,,,,,
5,做多,2026-08-18 20:00,2026-08-19 04:00,65057.9,425.81,65483.71,65057.9,跌破KAMA撤单,0.0,0.0,65057.9,2026-08-18 20:00,0.0,2026,,,,,,,,,,,,,
6,做多,2026-08-18 08:00,2026-08-18 16:00,64541.6,396.33,64937.93,64600.8,成交,0.8,0.708,65057.9,2026-08-18 20:00,,2026,2026-08-18 20:00,64937.93,64541.6,65136.1,78740.75,2026-08-18 20:00,64823.9,保护性平仓,第0K(成交当根),0,0.0,-0.2877,是
7,做多,2026-08-18 04:00,2026-08-18 12:00,64555.4,388.69,64944.09,64600.8,被新基准线替换,0.0,-0.07,64555.4,2026-08-18 04:00,0.0,2026,,,,,,,,,,,,,
8,做多,2026-08-18 00:00,2026-08-18 08:00,64600.8,392.09,64992.89,64600.8,被新基准线替换,0.0,0.0,64600.8,2026-08-18 00:00,0.0,2026,,,,,,,,,,,,,
9,做空,2026-08-12 00:00,2026-08-12 08:00,63211.6,457.85,62753.75,64470.0,跌破KAMA撤单,0.0,1.952,63211.6,2026-08-12 00:00,0.0,2026,,,,,,,,,,,,,
10,做空,2026-08-11 00:00,2026-08-11 08:00,63788.0,453.67,63334.33,65373.6,成交,0.904,3.307,63211.6,2026-08-12 00:00,,2026,2026-08-12 00:00,63334.33,63788.0,63107.49,56133.44,2026-08-12 00:00,63508.5,保护性平仓,第0K(成交当根),0,0.0,-0.3839,否
11,做多,2026-08-10 08:00,2026-08-10 16:00,65373.6,417.51,65791.11,65482.7,跌破KAMA撤单,0.0,-0.167,65373.6,2026-08-10 08:00,0.0,2026,,,,,,,,,,,,,
12,做多,2026-08-10 04:00,2026-08-10 12:00,65482.7,409.0,65891.7,65482.7,被新基准线替换,0.0,0.0,65482.7,2026-08-10 04:00,0.0,2026,,,,,,,,,,,,,
13,做多,2026-08-09 08:00,2026-08-09 16:00,64982.4,439.1,65421.5,65163.0,成交,0.77,0.491,65482.7,2026-08-10 04:00,,2026,2026-08-10 04:00,65421.5,64982.4,65641.05,79278.53,2026-08-10 04:00,64982.4,ATR止损,成交当根(1m消歧),,0.0,-1.0,是
14,做多,2026-08-09 04:00,2026-08-09 12:00,65059.1,447.35,65506.45,65163.0,被新基准线替换,0.0,-0.159,65059.1,2026-08-09 04:00,0.0,2026,,,,,,,,,,,,,
15,做多,2026-08-09 00:00,2026-08-09 08:00,65123.1,462.93,65586.03,65163.0,被新基准线替换,0.0,-0.061,65123.1,2026-08-09 00:00,0.0,2026,,,,,,,,,,,,,
16,做多,2026-08-08 20:00,2026-08-09 04:00,65163.0,480.09,65643.09,65163.0,被新基准线替换,0.0,0.0,65163.0,2026-08-08 20:00,0.0,2026,,,,,,,,,,,,,
17,做多,2026-08-08 08:00,2026-08-08 16:00,65046.1,531.81,65577.91,65358.0,被新基准线替换,0.18,-0.298,65163.0,2026-08-08 20:00,0.0,2026,,,,,,,,,,,,,
18,做多,2026-08-08 04:00,2026-08-08 12:00,65078.7,546.02,65624.72,65358.0,被新基准线替换,0.0,-0.427,65078.7,2026-08-08 04:00,0.0,2026,,,,,,,,,,,,,
19,做多,2026-08-07 20:00,2026-08-08 04:00,65358.0,560.95,65918.95,65358.0,被新基准线替换,0.0,0.0,65358.0,2026-08-07 20:00,0.0,2026,,,,,,,,,,,,,
20,做多,2026-08-06 04:00,2026-08-06 12:00,65022.0,585.87,65607.87,65022.0,跌破KAMA撤单,0.0,0.0,65022.0,2026-08-06 04:00,0.0,2026,,,,,,,,,,,,,
21,做空,2026-08-01 08:00,2026-08-01 16:00,62859.8,636.31,62223.49,63982.2,跌破KAMA撤单,1.004,2.74,62228.8,2026-08-02 00:00,0.0,2026,,,,,,,,,,,,,
22,做空,2026-08-01 04:00,2026-08-01 12:00,62814.1,657.97,62156.13,64476.8,被新基准线替换,0.0,2.579,62814.1,2026-08-01 04:00,0.0,2026,,,,,,,,,,,,,
23,做空,2026-08-01 00:00,2026-08-01 08:00,62680.1,680.86,61999.24,65391.3,被新基准线替换,0.0,4.146,62680.1,2026-08-01 00:00,0.0,2026,,,,,,,,,,,,,
24,做空,2026-07-31 20:00,2026-08-01 04:00,62410.5,685.35,61725.15,65391.3,被新基准线替换,0.0,4.558,62410.5,2026-07-31 20:00,0.0,2026,,,,,,,,,,,,,
25,做多,2026-07-30 20:00,2026-07-31 04:00,65157.0,659.27,65816.27,65157.0,跌破KAMA撤单,0.36,0.36,65391.3,2026-07-31 08:00,0.0,2026,,,,,,,,,,,,,
26,做空,2026-07-29 00:00,2026-07-29 08:00,63477.2,605.06,62872.14,64084.5,跌破KAMA撤单,0.0,0.948,63477.2,2026-07-29 00:00,0.0,2026,,,,,,,,,,,,,
27,做空,2026-07-28 20:00,2026-07-29 04:00,62660.1,604.94,62055.16,65030.8,被新基准线替换,0.0,3.646,62660.1,2026-07-28 20:00,0.0,2026,,,,,,,,,,,,,
28,做空,2026-07-28 08:00,2026-07-28 16:00,63021.0,585.73,62435.27,65689.6,被新基准线替换,0.573,4.612,62660.1,2026-07-28 20:00,0.0,2026,,,,,,,,,,,,,
29,做空,2026-07-26 04:00,2026-07-26 12:00,64233.0,510.08,63722.92,64553.9,跌破KAMA撤单,0.0,0.497,64233.0,2026-07-26 04:00,0.0,2026,,,,,,,,,,,,,
30,做空,2026-07-26 00:00,2026-07-26 08:00,64092.2,527.76,63564.44,64417.1,被新基准线替换,0.0,0.504,64092.2,2026-07-26 00:00,0.0,2026,,,,,,,,,,,,,
31,做空,2026-07-25 20:00,2026-07-26 04:00,64006.2,538.44,63467.76,64417.1,被新基准线替换,0.0,0.638,64006.2,2026-07-25 20:00,0.0,2026,,,,,,,,,,,,,
32,做空,2026-07-25 16:00,2026-07-26 00:00,63760.5,554.29,63206.21,64266.9,被新基准线替换,0.0,0.788,63760.5,2026-07-25 16:00,0.0,2026,,,,,,,,,,,,,
33,做空,2026-07-25 00:00,2026-07-25 08:00,63854.3,628.19,63226.11,65780.0,被新基准线替换,0.147,3.07,63760.5,2026-07-25 16:00,0.0,2026,,,,,,,,,,,,,
34,做空,2026-07-24 20:00,2026-07-25 04:00,63666.0,639.54,63026.46,65780.0,被新基准线替换,0.0,3.214,63666.0,2026-07-24 20:00,0.0,2026,,,,,,,,,,,,,
35,做多,2026-07-22 08:00,2026-07-22 16:00,66711.0,633.16,67344.16,66924.1,跌破KAMA撤单,0.0,-0.318,66711.0,2026-07-22 08:00,0.0,2026,,,,,,,,,,,,,
36,做多,2026-07-22 00:00,2026-07-22 08:00,66736.7,650.41,67387.11,66924.1,被新基准线替换,0.0,-0.28,66736.7,2026-07-22 00:00,0.0,2026,,,,,,,,,,,,,
37,做多,2026-07-21 20:00,2026-07-22 04:00,66924.1,642.65,67566.75,66924.1,被新基准线替换,0.0,0.0,66924.1,2026-07-21 20:00,0.0,2026,,,,,,,,,,,,,
38,做多,2026-07-21 00:00,2026-07-21 08:00,65788.0,672.53,66460.53,65788.0,成交,1.727,1.727,66924.1,2026-07-21 20:00,,2026,2026-07-21 20:00,66460.53,65788.0,66796.8,80261.36,2026-07-21 20:00,66648.5,保护性平仓,第0K(成交当根),0,0.0,0.2795,否
39,做多,2026-07-19 08:00,2026-07-19 16:00,64948.8,594.72,65543.52,64948.8,跌破KAMA撤单,0.0,0.0,64948.8,2026-07-19 08:00,0.0,2026,,,,,,,,,,,,,
40,做多,2026-07-15 20:00,2026-07-16 04:00,65589.7,709.13,66298.83,65589.7,跌破KAMA撤单,0.0,0.0,65589.7,2026-07-15 20:00,0.0,2026,,,,,,,,,,,,,
41,做空,2026-07-14 08:00,2026-07-14 16:00,62240.9,657.81,61583.09,63260.0,跌破KAMA撤单,0.0,1.611,62240.9,2026-07-14 08:00,0.0,2026,,,,,,,,,,,,,
42,做空,2026-07-14 04:00,2026-07-14 12:00,61854.5,671.46,61183.04,63260.0,被新基准线替换,0.0,2.222,61854.5,2026-07-14 04:00,0.0,2026,,,,,,,,,,,,,
43,做空,2026-07-14 00:00,2026-07-14 08:00,61806.0,681.59,61124.41,64411.8,被新基准线替换,0.0,4.046,61806.0,2026-07-14 00:00,0.0,2026,,,,,,,,,,,,,
44,做多,2026-07-11 08:00,2026-07-11 16:00,64288.7,756.13,65044.83,64680.0,跌破KAMA撤单,0.325,-0.282,64497.4,2026-07-11 20:00,0.0,2026,,,,,,,,,,,,,
45,做多,2026-07-10 20:00,2026-07-11 04:00,64680.0,805.52,65485.52,64680.0,被新基准线替换,0.0,0.0,64680.0,2026-07-10 20:00,0.0,2026,,,,,,,,,,,,,
46,做空,2026-07-09 00:00,2026-07-09 08:00,61666.0,846.37,60819.63,63740.2,跌破KAMA撤单,0.0,3.254,61666.0,2026-07-09 00:00,0.0,2026,,,,,,,,,,,,,
47,做空,2026-07-08 20:00,2026-07-09 04:00,61520.0,853.73,60666.27,63874.6,被新基准线替换,0.0,3.686,61520.0,2026-07-08 20:00,0.0,2026,,,,,,,,,,,,,
48,做多,2026-07-06 04:00,2026-07-06 12:00,63990.7,734.42,64725.12,63990.7,跌破KAMA撤单,0.0,0.0,63990.7,2026-07-06 04:00,0.0,2026,,,,,,,,,,,,,
49,做多,2026-07-04 08:00,2026-07-04 16:00,62925.7,842.37,63768.07,62957.2,跌破KAMA撤单,0.833,0.783,63450.0,2026-07-05 00:00,0.0,2026,,,,,,,,,,,,,
50,做多,2026-07-04 04:00,2026-07-04 12:00,62957.2,858.07,63815.27,62957.2,被新基准线替换,0.0,0.0,62957.2,2026-07-04 04:00,0.0,2026,,,,,,,,,,,,,
51,做多,2026-07-03 00:00,2026-07-03 08:00,61900.0,981.91,62881.91,62180.0,成交,1.708,1.25,62957.2,2026-07-04 04:00,,2026,2026-07-04 04:00,62881.91,61900.0,63372.86,75518.0,2026-07-04 04:00,62565.5,保护性平仓,第0K(成交当根),0,0.0,-0.3222,否
52,做多,2026-07-02 20:00,2026-07-03 04:00,62180.0,992.21,63172.21,62180.0,被新基准线替换,0.0,0.0,62180.0,2026-07-02 20:00,0.0,2026,,,,,,,,,,,,,
53,做空,2026-07-01 08:00,2026-07-01 16:00,57758.6,871.2,56887.4,59532.7,跌破KAMA撤单,0.0,2.98,57758.6,2026-07-01 08:00,0.0,2026,,,,,,,,,,,,,
54,做空,2026-06-30 20:00,2026-07-01 04:00,58160.0,874.0,57286.0,60565.6,被新基准线替换,0.69,4.635,57758.6,2026-07-01 08:00,0.0,2026,,,,,,,,,,,,,
55,做空,2026-06-29 08:00,2026-06-29 16:00,58850.0,912.32,57937.68,60543.3,跌破KAMA撤单,0.0,2.797,58850.0,2026-06-29 08:00,0.0,2026,,,,,,,,,,,,,
56,做空,2026-06-25 00:00,2026-06-25 08:00,59060.0,907.69,58152.31,63209.6,跌破KAMA撤单,0.0,6.565,59060.0,2026-06-25 00:00,0.0,2026,,,,,,,,,,,,,
57,做空,2026-06-24 04:00,2026-06-24 12:00,62344.2,782.99,61561.21,64068.0,跌破KAMA撤单,0.116,2.803,62272.1,2026-06-24 16:00,0.0,2026,,,,,,,,,,,,,
58,做空,2026-06-24 00:00,2026-06-24 08:00,62075.6,801.76,61273.84,64247.2,被新基准线替换,0.0,3.38,62075.6,2026-06-24 00:00,0.0,2026,,,,,,,,,,,,,
59,做空,2026-06-23 20:00,2026-06-24 04:00,61916.9,805.19,61111.71,64637.1,被新基准线替换,0.0,4.208,61916.9,2026-06-23 20:00,0.0,2026,,,,,,,,,,,,,
60,做空,2026-06-23 16:00,2026-06-24 00:00,61870.0,799.14,61070.86,64835.6,被新基准线替换,0.0,4.574,61870.0,2026-06-23 16:00,0.0,2026,,,,,,,,,,,,,
61,做空,2026-06-19 20:00,2026-06-20 04:00,62315.2,881.89,61433.31,63410.3,跌破KAMA撤单,0.0,1.727,62315.2,2026-06-19 20:00,0.0,2026,,,,,,,,,,,,,
62,做空,2026-06-19 16:00,2026-06-20 00:00,62272.4,870.67,61401.73,63410.3,被新基准线替换,0.0,1.795,62272.4,2026-06-19 16:00,0.0,2026,,,,,,,,,,,,,
63,做空,2026-06-19 08:00,2026-06-19 16:00,62237.2,910.4,61326.8,64631.5,被新基准线替换,0.0,3.705,62237.2,2026-06-19 08:00,0.0,2026,,,,,,,,,,,,,
64,做空,2026-06-18 20:00,2026-06-19 04:00,62232.1,942.25,61289.85,64780.0,被新基准线替换,0.0,3.933,62232.1,2026-06-18 20:00,0.0,2026,,,,,,,,,,,,,
65,做多,2026-06-16 04:00,2026-06-16 12:00,66658.2,820.07,67478.27,67255.4,跌破KAMA撤单,0.448,-0.444,66956.7,2026-06-16 16:00,0.0,2026,,,,,,,,,,,,,
66,做多,2026-06-16 00:00,2026-06-16 08:00,67254.5,832.02,68086.52,67255.4,被新基准线替换,0.0,-0.001,67254.5,2026-06-16 00:00,0.0,2026,,,,,,,,,,,,,
67,做多,2026-06-15 20:00,2026-06-16 04:00,67255.4,825.69,68081.09,67255.4,被新基准线替换,0.0,0.0,67255.4,2026-06-15 20:00,0.0,2026,,,,,,,,,,,,,
68,做多,2026-06-14 08:00,2026-06-14 16:00,64682.2,831.9,65514.1,64738.0,跌破KAMA撤单,0.0,-0.086,64682.2,2026-06-14 08:00,0.0,2026,,,,,,,,,,,,,
69,做多,2026-06-14 04:00,2026-06-14 12:00,64738.0,857.62,65595.62,64738.0,被新基准线替换,0.0,0.0,64738.0,2026-06-14 04:00,0.0,2026,,,,,,,,,,,,,
70,做多,2026-06-13 00:00,2026-06-13 08:00,64083.3,1046.65,65129.95,64362.6,被新基准线替换,1.022,0.583,64738.0,2026-06-14 04:00,0.0,2026,,,,,,,,,,,,,
71,做多,2026-06-12 20:00,2026-06-13 04:00,64362.6,1069.85,65432.45,64362.6,被新基准线替换,0.0,0.0,64362.6,2026-06-12 20:00,0.0,2026,,,,,,,,,,,,,
72,做多,2026-06-12 00:00,2026-06-12 08:00,63915.3,1128.83,65044.13,63915.3,被新基准线替换,0.7,0.7,64362.6,2026-06-12 20:00,0.0,2026,,,,,,,,,,,,,
73,做空,2026-06-10 00:00,2026-06-10 08:00,60755.0,1240.88,59514.12,63499.9,跌破KAMA撤单,0.104,4.422,60691.9,2026-06-10 16:00,0.0,2026,,,,,,,,,,,,,
74,做多,2026-06-08 20:00,2026-06-09 04:00,64179.5,1322.16,65501.66,64250.0,跌破KAMA撤单,0.0,-0.11,64179.5,2026-06-08 20:00,0.0,2026,,,,,,,,,,,,,
75,做多,2026-06-08 04:00,2026-06-08 12:00,64250.0,1363.06,65613.06,64250.0,被新基准线替换,0.0,0.0,64250.0,2026-06-08 04:00,0.0,2026,,,,,,,,,,,,,
76,做空,2026-06-07 00:00,2026-06-07 08:00,60363.0,1393.18,58969.82,61500.0,跌破KAMA撤单,0.0,1.849,60363.0,2026-06-07 00:00,0.0,2026,,,,,,,,,,,,,
77,做空,2026-06-06 20:00,2026-06-07 04:00,60353.4,1435.62,58917.78,61985.1,被新基准线替换,0.0,2.632,60353.4,2026-06-06 20:00,0.0,2026,,,,,,,,,,,,,
78,做空,2026-06-06 16:00,2026-06-07 00:00,60146.0,1468.01,58677.99,61985.1,被新基准线替换,0.0,2.967,60146.0,2026-06-06 16:00,0.0,2026,,,,,,,,,,,,,
79,做空,2026-06-06 12:00,2026-06-06 20:00,59451.3,1475.33,57975.97,62437.5,被新基准线替换,0.0,4.783,59451.3,2026-06-06 12:00,0.0,2026,,,,,,,,,,,,,
80,做空,2026-06-06 00:00,2026-06-06 08:00,59080.0,1450.36,57629.64,63955.0,被新基准线替换,0.0,7.623,59080.0,2026-06-06 00:00,0.0,2026,,,,,,,,,,,,,
81,做空,2026-06-04 20:00,2026-06-05 04:00,62344.1,1281.04,61063.06,65829.4,成交,3.751,8.847,60005.8,2026-06-05 20:00,,2026,2026-06-05 20:00,61063.06,62344.1,60422.54,54862.81,2026-06-06 04:00,61022.0,保护性平仓,第2K,2,2.0,0.0321,是
82,做空,2026-06-04 16:00,2026-06-05 00:00,62150.8,1236.91,60913.89,66359.4,被新基准线替换,0.0,6.342,62150.8,2026-06-04 16:00,0.0,2026,,,,,,,,,,,,,
83,做空,2026-06-04 08:00,2026-06-04 16:00,61344.8,1207.07,60137.73,67448.0,被新基准线替换,0.0,9.049,61344.8,2026-06-04 08:00,0.0,2026,,,,,,,,,,,,,
84,做多,2026-05-25 20:00,2026-05-26 04:00,77887.9,758.1,78646.0,77887.9,跌破KAMA撤单,0.0,0.0,77887.9,2026-05-25 20:00,0.0,2026,,,,,,,,,,,,,
85,做多,2026-05-24 20:00,2026-05-25 04:00,77294.4,793.75,78088.15,77600.0,被新基准线替换,0.768,0.371,77887.9,2026-05-25 20:00,0.0,2026,,,,,,,,,,,,,
86,做多,2026-05-24 16:00,2026-05-25 00:00,77600.0,775.8,78375.8,77600.0,被新基准线替换,0.0,0.0,77600.0,2026-05-24 16:00,0.0,2026,,,,,,,,,,,,,
87,做多,2026-05-24 04:00,2026-05-24 12:00,77427.0,807.78,78234.78,77427.0,被新基准线替换,0.223,0.223,77600.0,2026-05-24 16:00,0.0,2026,,,,,,,,,,,,,
88,做空,2026-05-23 12:00,2026-05-23 20:00,74203.6,773.79,73429.81,77548.5,跌破KAMA撤单,0.0,4.313,74203.6,2026-05-23 12:00,0.0,2026,,,,,,,,,,,,,
89,做空,2026-05-20 00:00,2026-05-20 08:00,76377.0,789.75,75587.25,77384.6,跌破KAMA撤单,0.0,1.302,76377.0,2026-05-20 00:00,0.0,2026,,,,,,,,,,,,,
90,做空,2026-05-19 20:00,2026-05-20 04:00,76107.1,796.3,75310.8,77384.6,被新基准线替换,0.0,1.651,76107.1,2026-05-19 20:00,0.0,2026,,,,,,,,,,,,,
91,做空,2026-05-19 08:00,2026-05-19 16:00,76451.3,800.81,75650.49,77757.5,被新基准线替换,0.45,2.122,76107.1,2026-05-19 20:00,0.0,2026,,,,,,,,,,,,,
92,做空,2026-05-19 00:00,2026-05-19 08:00,76107.7,812.79,75294.91,77757.5,被新基准线替换,0.0,2.122,76107.7,2026-05-19 00:00,0.0,2026,,,,,,,,,,,,,
93,做空,2026-05-18 20:00,2026-05-19 04:00,76014.2,810.52,75203.68,78453.0,被新基准线替换,0.0,3.109,76014.2,2026-05-18 20:00,0.0,2026,,,,,,,,,,,,,
94,做空,2026-05-16 20:00,2026-05-17 04:00,77800.0,824.3,76975.7,79199.7,跌破KAMA撤单,0.16,1.925,77675.4,2026-05-17 08:00,0.0,2026,,,,,,,,,,,,,
95,做空,2026-05-16 16:00,2026-05-17 00:00,77601.8,839.95,76761.85,79532.1,被新基准线替换,0.0,2.427,77601.8,2026-05-16 16:00,0.0,2026,,,,,,,,,,,,,
96,做空,2026-05-15 20:00,2026-05-16 04:00,78610.0,899.74,77710.26,81623.8,成交,1.283,4.927,77601.8,2026-05-16 16:00,,2026,2026-05-16 16:00,77710.26,78610.0,77260.39,69176.8,2026-05-16 16:00,78042.5,保护性平仓,第0K(成交当根),0,0.0,-0.3693,否
97,做多,2026-05-15 00:00,2026-05-15 08:00,81999.0,879.72,82878.72,81999.0,跌破KAMA撤单,0.0,0.0,81999.0,2026-05-15 00:00,0.0,2026,,,,,,,,,,,,,
98,做空,2026-05-14 08:00,2026-05-14 16:00,78869.4,805.53,78063.87,81270.2,跌破KAMA撤单,0.0,2.954,78869.4,2026-05-14 08:00,0.0,2026,,,,,,,,,,,,,
99,做空,2026-05-14 00:00,2026-05-14 08:00,78713.8,820.28,77893.52,81270.2,被新基准线替换,0.0,3.146,78713.8,2026-05-14 00:00,0.0,2026,,,,,,,,,,,,,
100,做多,2026-05-10 04:00,2026-05-10 12:00,80900.0,741.65,81641.65,81043.2,成交,1.929,1.749,82460.5,2026-05-11 04:00,,2026,2026-05-11 04:00,81641.65,80900.0,82012.48,98698.0,2026-05-11 08:00,80900.0,ATR止损,第1K,,1.0,-1.0,是
101,做多,2026-05-10 00:00,2026-05-10 08:00,81043.2,763.27,81806.47,81043.2,被新基准线替换,0.0,0.0,81043.2,2026-05-10 00:00,0.0,2026,,,,,,,,,,,,,
102,做多,2026-05-07 00:00,2026-05-07 08:00,81855.0,908.92,82763.92,82828.7,跌破KAMA撤单,0.0,-1.176,81855.0,2026-05-07 00:00,0.0,2026,,,,,,,,,,,,,
103,做多,2026-05-06 20:00,2026-05-07 04:00,82508.7,919.01,83427.71,82828.7,被新基准线替换,0.0,-0.386,82508.7,2026-05-06 20:00,0.0,2026,,,,,,,,,,,,,
104,做多,2026-05-06 16:00,2026-05-07 00:00,82828.7,891.83,83720.53,82828.7,被新基准线替换,0.0,0.0,82828.7,2026-05-06 16:00,0.0,2026,,,,,,,,,,,,,
105,做多,2026-05-06 04:00,2026-05-06 12:00,81745.4,860.93,82606.33,81745.4,成交,1.325,1.325,82828.7,2026-05-06 16:00,,2026,2026-05-06 16:00,82606.33,81745.4,83036.8,99729.39,2026-05-06 16:00,82485.4,保护性平仓,第0K(成交当根),0,0.0,-0.1405,是
106,做空,2026-04-30 20:00,2026-05-01 04:00,76009.8,841.03,75168.77,76630.3,跌破KAMA撤单,0.0,0.81,76009.8,2026-04-30 20:00,0.0,2026,,,,,,,,,,,,,
107,做空,2026-04-30 16:00,2026-05-01 00:00,75836.0,852.64,74983.36,76630.3,被新基准线替换,0.0,1.037,75836.0,2026-04-30 16:00,0.0,2026,,,,,,,,,,,,,
108,做空,2026-04-30 12:00,2026-04-30 20:00,75273.5,871.37,74402.13,77563.6,被新基准线替换,0.0,2.953,75273.5,2026-04-30 12:00,0.0,2026,,,,,,,,,,,,,
109,做空,2026-04-30 00:00,2026-04-30 08:00,74868.0,877.87,73990.13,77873.2,被新基准线替换,0.0,3.859,74868.0,2026-04-30 00:00,0.0,2026,,,,,,,,,,,,,
110,做空,2026-04-28 20:00,2026-04-29 04:00,75635.6,834.36,74801.24,77450.0,跌破KAMA撤单,0.0,2.343,75635.6,2026-04-28 20:00,0.0,2026,,,,,,,,,,,,,
111,做空,2026-04-28 00:00,2026-04-28 08:00,76400.0,845.84,75554.16,79455.0,被新基准线替换,1.001,4.807,75635.6,2026-04-28 20:00,0.0,2026,,,,,,,,,,,,,
112,做多,2026-04-23 04:00,2026-04-23 12:00,78868.9,1013.57,79882.47,79444.0,跌破KAMA撤单,0.0,-0.724,78868.9,2026-04-23 04:00,0.0,2026,,,,,,,,,,,,,
113,做多,2026-04-23 00:00,2026-04-23 08:00,79444.0,1027.05,80471.05,79444.0,被新基准线替换,0.0,0.0,79444.0,2026-04-23 00:00,0.0,2026,,,,,,,,,,,,,
114,做多,2026-04-21 04:00,2026-04-21 12:00,76531.0,981.34,77512.34,76531.0,跌破KAMA撤单,0.612,0.612,76999.0,2026-04-21 16:00,0.0,2026,,,,,,,,,,,,,
115,做多,2026-04-18 04:00,2026-04-18 12:00,77566.0,1049.15,78615.15,78300.0,跌破KAMA撤单,0.0,-0.937,77566.0,2026-04-18 04:00,0.0,2026,,,,,,,,,,,,,
116,做多,2026-04-18 00:00,2026-04-18 08:00,78300.0,1066.9,79366.9,78300.0,被新基准线替换,0.0,0.0,78300.0,2026-04-18 00:00,0.0,2026,,,,,,,,,,,,,
117,做空,2026-04-13 04:00,2026-04-13 12:00,70458.2,867.41,69590.79,71750.0,跌破KAMA撤单,0.0,1.8,70458.2,2026-04-13 04:00,0.0,2026,,,,,,,,,,,,,
118,做空,2026-04-12 08:00,2026-04-12 16:00,71259.0,935.13,70323.87,73773.4,被新基准线替换,1.124,4.494,70458.2,2026-04-13 04:00,0.0,2026,,,,,,,,,,,,,
119,做多,2026-04-11 08:00,2026-04-11 16:00,73066.2,970.72,74036.92,73450.0,跌破KAMA撤单,0.968,0.44,73773.4,2026-04-12 00:00,0.0,2026,,,,,,,,,,,,,
120,做多,2026-04-11 04:00,2026-04-11 12:00,73450.0,998.06,74448.06,73450.0,被新基准线替换,0.0,0.0,73450.0,2026-04-11 04:00,0.0,2026,,,,,,,,,,,,,
121,做多,2026-04-10 08:00,2026-04-10 16:00,72350.0,1013.33,73363.33,73128.0,成交,1.52,0.44,73450.0,2026-04-11 04:00,,2026,2026-04-11 04:00,73363.33,72350.0,73869.99,88267.0,2026-04-11 04:00,72917.4,保护性平仓,第0K(成交当根),0,0.0,-0.4401,否
122,做多,2026-04-10 04:00,2026-04-10 12:00,73128.0,1024.35,74152.35,73128.0,被新基准线替换,0.0,0.0,73128.0,2026-04-10 04:00,0.0,2026,,,,,,,,,,,,,
123,做多,2026-04-09 04:00,2026-04-09 12:00,71726.7,1015.14,72741.84,72858.5,成交,1.954,0.37,73128.0,2026-04-10 04:00,,2026,2026-04-10 04:00,72741.84,71726.7,73249.42,87506.57,2026-04-10 04:00,71726.7,ATR止损,成交当根(1m消歧),,0.0,-1.0,是
124,做多,2026-04-09 00:00,2026-04-09 08:00,71934.5,1022.48,72956.98,72858.5,被新基准线替换,0.0,-1.268,71934.5,2026-04-09 00:00,0.0,2026,,,,,,,,,,,,,
125,做多,2026-04-08 20:00,2026-04-09 04:00,72858.5,1026.06,73884.56,72858.5,被新基准线替换,0.0,0.0,72858.5,2026-04-08 20:00,0.0,2026,,,,,,,,,,,,,
126,做多,2026-04-08 08:00,2026-04-08 16:00,72086.4,1001.97,73088.37,72743.4,被新基准线替换,1.071,0.158,72858.5,2026-04-08 20:00,0.0,2026,,,,,,,,,,,,,
127,做多,2026-04-08 04:00,2026-04-08 12:00,72743.4,1007.32,73750.72,72743.4,被新基准线替换,0.0,0.0,72743.4,2026-04-08 04:00,0.0,2026,,,,,,,,,,,,,
128,做多,2026-04-04 20:00,2026-04-05 04:00,67554.5,798.22,68352.72,67554.5,跌破KAMA撤单,0.0,0.0,67554.5,2026-04-04 20:00,0.0,2026,,,,,,,,,,,,,
129,做多,2026-04-01 12:00,2026-04-01 20:00,69288.0,1055.6,70343.6,69288.0,跌破KAMA撤单,0.0,0.0,69288.0,2026-04-01 12:00,0.0,2026,,,,,,,,,,,,,
130,做空,2026-03-28 08:00,2026-03-28 16:00,65888.0,1068.39,64819.61,68619.9,跌破KAMA撤单,0.0,3.981,65888.0,2026-03-28 08:00,0.0,2026,,,,,,,,,,,,,
131,做空,2026-03-28 04:00,2026-03-28 12:00,65766.1,1093.86,64672.24,68925.0,被新基准线替换,0.0,4.583,65766.1,2026-03-28 04:00,0.0,2026,,,,,,,,,,,,,
132,做空,2026-03-28 00:00,2026-03-28 08:00,65501.0,1118.91,64382.09,69142.7,被新基准线替换,0.0,5.267,65501.0,2026-03-28 00:00,0.0,2026,,,,,,,,,,,,,
